,activity_id,assay_chembl_id,assay_description,assay_type,Name,relation,target_chembl_id,target_organism,type,units,IC50,pIC50,Smiles,standard_inchi,standard_inchi_key,organism,pref_name,target_type,uniprot_id,simFragName,simFragSmiles,simFragScore,mcsFragName,mcsFragSmiles,mcsFragRatio
2014,17632089,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690060,=,CHEMBL4409,Homo sapiens,IC50,nM,12.8,7.89279003,CNC(=O)c1c(NC(=O)c2nc(CC(C)C)ncc2Nc2cncnc2)cnn1C,"InChI=1S/C19H23N9O2/c1-11(2)5-15-23-8-13(25-12-6-21-10-22-7-12)16(27-15)18(29)26-14-9-24-28(4)17(14)19(30)20-3/h6-11,25H,5H2,1-4H3,(H,20,30)(H,26,29)",ZNRCWSKIIMIJIB-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0107,CC(=O)Nc1cnccc1C,0.280701754,Mpro-x0995,Nc1cncnc1,1
2015,17632088,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690059,=,CHEMBL4409,Homo sapiens,IC50,nM,3.1,8.508638306,CC(C)Cc1ncc(Nc2cncnc2)c(C(=O)Nc2cccnc2C(=O)NCC(C)(C)O)n1,"InChI=1S/C23H28N8O3/c1-14(2)8-18-27-11-17(29-15-9-24-13-25-10-15)20(31-18)22(33)30-16-6-5-7-26-19(16)21(32)28-12-23(3,4)34/h5-7,9-11,13-14,29,34H,8,12H2,1-4H3,(H,28,32)(H,30,33)",NSJHAZMNAMSDRI-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.338028169,Mpro-x0995,Nc1cncnc1,1
2016,17632087,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690058,=,CHEMBL4409,Homo sapiens,IC50,nM,1.1,8.958607315,CC(C)(O)CNC(=O)c1ncccc1NC(=O)c1nc(C(C)(C)C)ncc1Nc1cncnc1,"InChI=1S/C23H28N8O3/c1-22(2,3)21-27-11-16(29-14-9-24-13-25-10-14)18(31-21)20(33)30-15-7-6-8-26-17(15)19(32)28-12-23(4,5)34/h6-11,13,29,34H,12H2,1-5H3,(H,28,32)(H,30,33)",LKTPZAZGKCIHHM-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.340425532,Mpro-x0995,Nc1cncnc1,1
2017,17632086,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690057,=,CHEMBL4409,Homo sapiens,IC50,nM,2.9,8.537602002,CC(C)c1ncc(Nc2cncnc2)c(C(=O)Nc2cccnc2C(=O)NCC(C)(C)O)n1,"InChI=1S/C22H26N8O3/c1-13(2)19-26-10-16(28-14-8-23-12-24-9-14)18(30-19)21(32)29-15-6-5-7-25-17(15)20(31)27-11-22(3,4)33/h5-10,12-13,28,33H,11H2,1-4H3,(H,27,31)(H,29,32)",VQTMSSPIHOWVBQ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.345323741,Mpro-x0995,Nc1cncnc1,1
2018,17632085,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690056,=,CHEMBL4409,Homo sapiens,IC50,nM,0.4,9.397940009,CNC(=O)c1cc(CCC(=O)O)ccc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C23H23N7O4/c1-24-22(33)16-8-13(3-7-19(31)32)2-6-17(16)30-23(34)20-21(28-15-9-25-12-26-10-15)27-11-18(29-20)14-4-5-14/h2,6,8-12,14H,3-5,7H2,1H3,(H,24,33)(H,27,28)(H,30,34)(H,31,32)",DBNDSDTWULRLLN-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.324324324,Mpro-x0995,Nc1cncnc1,1
2019,17632084,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690055,=,CHEMBL4409,Homo sapiens,IC50,nM,1.8,8.744727495,CNC(=O)c1ccc(F)c(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C20H17F2N7O2/c1-23-19(30)12-4-5-13(21)15(22)16(12)29-20(31)17-18(27-11-6-24-9-25-7-11)26-8-14(28-17)10-2-3-10/h4-10H,2-3H2,1H3,(H,23,30)(H,26,27)(H,29,31)",OTTXABBSBZYSLV-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.316546763,Mpro-x0995,Nc1cncnc1,1
2020,17632083,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690054,=,CHEMBL4409,Homo sapiens,IC50,nM,2.7,8.568636236,CC(C)(O)CNC(=O)c1ccc(F)c(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C23H23F2N7O3/c1-23(2,35)10-29-21(33)14-5-6-15(24)17(25)18(14)32-22(34)19-20(30-13-7-26-11-27-8-13)28-9-16(31-19)12-3-4-12/h5-9,11-12,35H,3-4,10H2,1-2H3,(H,28,30)(H,29,33)(H,32,34)",XFLGXNVANTUXHA-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.33557047,Mpro-x0995,Nc1cncnc1,1
2021,17632082,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690053,=,CHEMBL4409,Homo sapiens,IC50,nM,335.3,6.474566447,CN(C)C(=O)c1ccc(F)c(F)c1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C21H19F2N7O2/c1-30(2)21(32)13-5-6-14(22)16(23)17(13)29-20(31)18-19(27-12-7-24-10-25-8-12)26-9-15(28-18)11-3-4-11/h5-11H,3-4H2,1-2H3,(H,26,27)(H,29,31)",AQAZIPYKMRRUDG-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.312056738,Mpro-x0995,Nc1cncnc1,1
2022,17632081,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690052,=,CHEMBL4409,Homo sapiens,IC50,nM,1.1,8.958607315,CC(C)(O)CNC(=O)c1c(F)cc(F)cc1NC(=O)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C23H23F2N7O3/c1-23(2,35)10-29-21(33)18-15(25)5-13(24)6-16(18)32-22(34)19-20(30-14-7-26-11-27-8-14)28-9-17(31-19)12-3-4-12/h5-9,11-12,35H,3-4,10H2,1-2H3,(H,28,30)(H,29,33)(H,32,34)",VHVYQUTYCGRKBJ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.291666667,Mpro-x0995,Nc1cncnc1,1
2023,17632080,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690051,=,CHEMBL4409,Homo sapiens,IC50,nM,35.9,7.444905551,O=C(Nc1cc(F)cc(F)c1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C22H19F2N7O2/c23-13-6-15(24)18(22(33)31-4-1-5-31)16(7-13)30-21(32)19-20(28-14-8-25-11-26-9-14)27-10-17(29-19)12-2-3-12/h6-12H,1-5H2,(H,27,28)(H,30,32)",ZRWDPWVPVCFZOZ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.342857143,Mpro-x0995,Nc1cncnc1,1
2024,17632079,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690050,=,CHEMBL4409,Homo sapiens,IC50,nM,1.7,8.769551079,CNC(=O)COc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NC)c1,"InChI=1S/C23H24N8O4/c1-24-19(32)11-35-15-5-6-17(16(7-15)22(33)25-2)31-23(34)20-21(29-14-8-26-12-27-9-14)28-10-18(30-20)13-3-4-13/h5-10,12-13H,3-4,11H2,1-2H3,(H,24,32)(H,25,33)(H,28,29)(H,31,34)",CGYNNCXAJYUIML-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.315068493,Mpro-x0995,Nc1cncnc1,1
2025,17632078,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690049,=,CHEMBL4409,Homo sapiens,IC50,nM,0.6,9.22184875,CCOC(=O)CCc1ccc(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)c(C(=O)NC)c1,"InChI=1S/C25H27N7O4/c1-3-36-21(33)9-5-15-4-8-19(18(10-15)24(34)26-2)32-25(35)22-23(30-17-11-27-14-28-12-17)29-13-20(31-22)16-6-7-16/h4,8,10-14,16H,3,5-7,9H2,1-2H3,(H,26,34)(H,29,30)(H,32,35)",RTDCAEHFYAPNFR-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.311688312,Mpro-x0995,Nc1cncnc1,1
2026,17632077,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690048,=,CHEMBL4409,Homo sapiens,IC50,nM,86.3,7.063989204,O=C(Nc1c(C(=O)N2CCC2)ccc(F)c1F)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C22H19F2N7O2/c23-15-5-4-14(22(33)31-6-1-7-31)18(17(15)24)30-21(32)19-20(28-13-8-25-11-26-9-13)27-10-16(29-19)12-2-3-12/h4-5,8-12H,1-3,6-7H2,(H,27,28)(H,30,32)",BLEDRZXVUCXCDG-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.357142857,Mpro-x0995,Nc1cncnc1,1
2027,17632076,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690047,=,CHEMBL4409,Homo sapiens,IC50,nM,15.5,7.809668302,O=C(Nc1ccc(F)c(F)c1C(=O)N1CCC1)c1nc(C2CC2)cnc1Nc1cncnc1,"InChI=1S/C22H19F2N7O2/c23-14-4-5-15(17(18(14)24)22(33)31-6-1-7-31)30-21(32)19-20(28-13-8-25-11-26-9-13)27-10-16(29-19)12-2-3-12/h4-5,8-12H,1-3,6-7H2,(H,27,28)(H,30,32)",DTMAFEPYFLKNNQ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.357142857,Mpro-x0995,Nc1cncnc1,1
2028,17632075,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690046,=,CHEMBL4409,Homo sapiens,IC50,nM,4.6,8.337242168,CC(C)(O)CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,"InChI=1S/C23H23F2N7O3/c1-23(2,35)10-29-21(33)17-15(6-5-14(24)18(17)25)32-22(34)19-20(30-13-7-26-11-27-8-13)28-9-16(31-19)12-3-4-12/h5-9,11-12,35H,3-4,10H2,1-2H3,(H,28,30)(H,29,33)(H,32,34)",VZPIOXXKSRFQNI-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0426,O=C(NCCc1ccncc1)c1ccccc1F,0.308724832,Mpro-x0995,Nc1cncnc1,1
2029,17632074,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690045,=,CHEMBL4409,Homo sapiens,IC50,nM,2.7,8.568636236,CNC(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,"InChI=1S/C20H17F2N7O2/c1-23-19(30)15-13(5-4-12(21)16(15)22)29-20(31)17-18(27-11-6-24-9-25-7-11)26-8-14(28-17)10-2-3-10/h4-10H,2-3H2,1H3,(H,23,30)(H,26,27)(H,29,31)",QDHMOAXJQWJLGM-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.313432836,Mpro-x0995,Nc1cncnc1,1
2030,17632073,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690044,=,CHEMBL4409,Homo sapiens,IC50,nM,24.1,7.617982957,CN(C)C(=O)c1c(NC(=O)c2nc(C3CC3)cnc2Nc2cncnc2)ccc(F)c1F,"InChI=1S/C21H19F2N7O2/c1-30(2)21(32)16-14(6-5-13(22)17(16)23)29-20(31)18-19(27-12-7-24-10-25-8-12)26-9-15(28-18)11-3-4-11/h5-11H,3-4H2,1-2H3,(H,26,27)(H,29,31)",AUPFRAGEKZESMS-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0434,O=C(Nc1ccccc1)Nc1cccnc1,0.308823529,Mpro-x0995,Nc1cncnc1,1
2031,17632072,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690043,=,CHEMBL4409,Homo sapiens,IC50,nM,11.1,7.954677021,CN1CC(NC(=O)c2c(NC(=O)c3nc(C4CC4)cnc3Nc3cncnc3)cnn2C)C1,"InChI=1S/C21H24N10O2/c1-30-9-14(10-30)27-21(33)18-16(8-25-31(18)2)29-20(32)17-19(26-13-5-22-11-23-6-13)24-7-15(28-17)12-3-4-12/h5-8,11-12,14H,3-4,9-10H2,1-2H3,(H,24,26)(H,27,33)(H,29,32)",GEEDHFJOHKDCCZ-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.314285714,Mpro-x0995,Nc1cncnc1,1
2032,17632071,CHEMBL3705217,"Scintillation Proximity Assay : PDE10 activity of the compounds of the present invention was determined using a Scintillation Proximity Assay (SPA)-based method similar to the one previously described (Fawcett, L. et al., Proc Natl Acad Sci USA (2000) 97(7):3702-3707). The human PDE10A full length assay was performed in 96-well micro titer plates. The reaction mixture of 50 ¿l contained 20 mM HEPES pH=7.5/10 mM MgCl2/0.05 mg/ml BSA (Sigma cat. # A-7906), 50 nM cGMP (Sigma, cat. # G6129) and 50 nM [3H]-cGMP (GE Healthcare, cat. # TRK392 S.A. 13.2 Ci/mmol), 3.75 ng/well PDE10A enzyme (Enzo Life Science, Lausen, Switzerland cat #SE-534) with or without a specific test compound.",B,CHEMBL3690042,=,CHEMBL4409,Homo sapiens,IC50,nM,34.3,7.46470588,CNC(=O)c1c(NC(=O)c2nc(C3CC3)ncc2Nc2cncnc2)cnn1C,"InChI=1S/C18H19N9O2/c1-19-18(29)15-13(8-23-27(15)2)25-17(28)14-12(24-11-5-20-9-21-6-11)7-22-16(26-14)10-3-4-10/h5-10,24H,3-4H2,1-2H3,(H,19,29)(H,25,28)",HBBFOWGNRARUQI-UHFFFAOYSA-N,Homo sapiens,Phosphodiesterase 10A,SINGLE PROTEIN,Q9Y233,Mpro-x0678,O=C(CC1CCCCC1)Nc1cccnc1,0.310077519,Mpro-x0995,Nc1cncnc1,1
